date,store_id,item_id,units_sold,is_holiday,is_weekend,promotion_flag,medicine_name,base_price,day_of_week,month,week_of_year,trend_index,rolling_mean,rolling_std,volatility_index,lag_7,store_id_original,item_id_original,store_encoded,item_encoded
2025-02-19,S2,M104,22,0,0,0,Vitamin D,15.0,2,2,8,49,26.0,4.582575694955835,0.169725025739105,22.0,S2,M104,1,3
2025-02-19,S2,M105,30,0,0,0,Insulin,6.0,2,2,8,49,31.428571428571427,4.649628761422529,0.1433806225989326,27.0,S2,M105,1,4
2025-02-19,S2,M106,33,0,0,0,Aspirin,2.0,2,2,8,49,38.0,4.20317340430615,0.10777367703349103,35.0,S2,M106,1,5
2025-02-19,S2,M107,26,0,0,0,Metformin,5.0,2,2,8,49,27.857142857142858,3.0783421635988457,0.1066752234910491,26.0,S2,M107,1,6
2025-02-19,S2,M108,28,0,0,0,Zinc Tablets,3.0,2,2,8,49,34.0,5.416025603090649,0.1547435886597328,35.0,S2,M108,1,7
2025-02-19,S3,M101,49,0,0,0,Paracetamol,2.5,2,2,8,49,52.857142857142854,8.395009855633917,0.15587551456084198,47.0,S3,M101,2,0
2025-02-19,S3,M102,37,0,0,0,Amoxicillin,4.0,2,2,8,49,37.57142857142857,5.593363414414814,0.14501312555890258,40.0,S3,M102,2,1
2025-02-19,S3,M103,31,0,0,0,Cough Syrup,3.5,2,2,8,49,31.428571428571427,6.373307431706694,0.1965337093477835,33.0,S3,M103,2,2
2025-02-19,S3,M104,20,0,0,0,Vitamin D,15.0,2,2,8,49,22.285714285714285,3.1997023671109246,0.13741053110292314,24.0,S3,M104,2,3
2025-02-19,S3,M105,24,0,0,0,Insulin,6.0,2,2,8,49,28.714285714285715,4.5355736761107295,0.15263949871526494,25.0,S3,M105,2,4
2025-02-19,S3,M106,31,0,0,0,Aspirin,2.0,2,2,8,49,36.142857142857146,5.080307452263469,0.1367775083301703,33.0,S3,M106,2,5
2025-02-19,S3,M107,22,0,0,0,Metformin,5.0,2,2,8,49,25.714285714285715,5.437961803049797,0.20356006749384264,22.0,S3,M107,2,6
2025-02-19,S3,M108,29,0,0,0,Zinc Tablets,3.0,2,2,8,49,32.142857142857146,5.145501965424801,0.15525221447402415,26.0,S3,M108,2,7
2025-02-19,S4,M101,41,0,0,0,Paracetamol,2.5,2,2,8,49,43.0,3.4641016151377837,0.07872958216222235,39.0,S4,M101,3,0
2025-02-19,S4,M102,33,0,0,0,Amoxicillin,4.0,2,2,8,49,32.57142857142857,3.7796447300922766,0.11258516217296144,30.0,S4,M102,3,1
2025-02-19,S4,M103,27,0,0,0,Cough Syrup,3.5,2,2,8,49,27.285714285714285,5.154748157905344,0.1822385712390778,21.0,S4,M103,3,2
2025-02-19,S4,M104,20,0,0,0,Vitamin D,15.0,2,2,8,49,19.428571428571427,3.8234863173611107,0.18716366588480962,17.0,S4,M104,3,3
2025-02-19,S4,M105,23,0,0,0,Insulin,6.0,2,2,8,49,23.857142857142858,2.6095064302514777,0.1049801437457491,22.0,S4,M105,3,4
2025-02-19,S4,M106,30,0,0,0,Aspirin,2.0,2,2,8,49,28.0,3.9157800414902413,0.13502689798242212,25.0,S4,M106,3,5
2025-02-19,S4,M107,23,0,0,0,Metformin,5.0,2,2,8,49,21.0,3.366501646120689,0.15302280209639496,18.0,S4,M107,3,6
2025-02-19,S4,M108,19,0,0,0,Zinc Tablets,3.0,2,2,8,49,25.285714285714285,5.707138387268052,0.21711939516780632,29.0,S4,M108,3,7
2025-02-19,S5,M101,60,0,0,0,Paracetamol,2.5,2,2,8,49,61.142857142857146,3.532165125838629,0.05683943880659862,71.0,S5,M101,4,0
2025-02-19,S5,M102,51,0,0,0,Amoxicillin,4.0,2,2,8,49,53.857142857142854,5.113008619478103,0.0932058862925696,49.0,S5,M102,4,1
2025-02-19,S5,M103,35,0,0,0,Cough Syrup,3.5,2,2,8,49,41.57142857142857,7.7428922859859615,0.18188002014060983,39.0,S5,M103,4,2
2025-02-19,S5,M104,28,0,0,0,Vitamin D,15.0,2,2,8,49,30.285714285714285,4.535573676110726,0.14497267457888166,28.0,S5,M104,4,3
2025-02-19,S5,M105,33,0,0,0,Insulin,6.0,2,2,8,49,37.0,5.259911279353161,0.13841871787771476,29.0,S5,M105,4,4
2025-02-19,S5,M106,44,0,0,0,Aspirin,2.0,2,2,8,49,45.142857142857146,7.403345447128872,0.1604440189780251,41.0,S5,M106,4,5
2025-02-19,S5,M107,29,0,0,0,Metformin,5.0,2,2,8,49,32.57142857142857,4.540820148282426,0.13525847250202974,28.0,S5,M107,4,6
2025-02-19,S5,M108,31,0,0,0,Zinc Tablets,3.0,2,2,8,49,36.285714285714285,6.1566843271976985,0.1651218018788655,32.0,S5,M108,4,7
2025-02-20,S1,M101,59,0,0,1,Paracetamol,2.5,3,2,8,50,49.714285714285715,6.3433504741654545,0.12508015019481178,46.0,S1,M101,0,0
2025-02-20,S1,M102,50,0,0,1,Amoxicillin,4.0,3,2,8,50,40.57142857142857,5.9960304329098495,0.14423440903906856,35.0,S1,M102,0,1
2025-02-20,S1,M103,38,0,0,1,Cough Syrup,3.5,3,2,8,50,29.857142857142858,5.177791402666173,0.16779879545677412,27.0,S1,M103,0,2
2025-02-20,S1,M104,28,0,0,1,Vitamin D,15.0,3,2,8,50,21.571428571428573,3.598941643369748,0.15944678166827997,20.0,S1,M104,0,3
2025-02-20,S1,M105,35,0,0,1,Insulin,6.0,3,2,8,50,26.571428571428573,5.1915682555833715,0.18829522170509636,27.0,S1,M105,0,4
2025-02-20,S1,M106,38,0,0,1,Aspirin,2.0,3,2,8,50,32.42857142857143,4.577377082170631,0.136930083654677,32.0,S1,M106,0,5
2025-02-20,S1,M107,32,0,0,1,Metformin,5.0,3,2,8,50,23.571428571428573,4.613644360558611,0.1877645960692458,22.0,S1,M107,0,6
2025-02-20,S1,M108,33,0,0,1,Zinc Tablets,3.0,3,2,8,50,28.714285714285715,3.8606685826112934,0.12992634653018775,23.0,S1,M108,0,7
2025-02-20,S2,M101,71,0,0,1,Paracetamol,2.5,3,2,8,50,59.714285714285715,6.676183683170238,0.10996067242868626,56.0,S2,M101,1,0
2025-02-20,S2,M102,51,0,0,1,Amoxicillin,4.0,3,2,8,50,41.57142857142857,6.2678317052800745,0.14723094609718296,37.0,S2,M102,1,1
2025-02-20,S2,M103,43,0,0,1,Cough Syrup,3.5,3,2,8,50,35.285714285714285,5.822779568622013,0.1604703030722602,35.0,S2,M103,1,2
2025-02-20,S2,M104,32,0,0,1,Vitamin D,15.0,3,2,8,50,26.714285714285715,5.12231346542704,0.1848257435978829,27.0,S2,M104,1,3
2025-02-20,S2,M105,39,0,0,1,Insulin,6.0,3,2,8,50,32.57142857142857,5.442338432975997,0.1621122086418382,31.0,S2,M105,1,4
2025-02-20,S2,M106,46,0,0,1,Aspirin,2.0,3,2,8,50,38.857142857142854,5.177791402666165,0.12990874486976042,40.0,S2,M106,1,5
2025-02-20,S2,M107,35,0,0,1,Metformin,5.0,3,2,8,50,29.285714285714285,3.7733400639347567,0.12459141720539292,25.0,S2,M107,1,6
2025-02-20,S2,M108,39,0,0,1,Zinc Tablets,3.0,3,2,8,50,35.142857142857146,5.520524474738844,0.15274178388605494,31.0,S2,M108,1,7
2025-02-20,S3,M101,72,0,0,1,Paracetamol,2.5,3,2,8,50,56.142857142857146,10.792413561210045,0.18886723732117577,49.0,S3,M101,2,0
2025-02-20,S3,M102,53,0,0,1,Amoxicillin,4.0,3,2,8,50,39.857142857142854,8.050436249640374,0.19703864946672245,37.0,S3,M102,2,1
2025-02-20,S3,M103,39,0,0,1,Cough Syrup,3.5,3,2,8,50,33.142857142857146,6.593647736738025,0.19311938977893794,27.0,S3,M103,2,2
2025-02-20,S3,M104,28,0,0,1,Vitamin D,15.0,3,2,8,50,23.142857142857142,3.848314411469497,0.1593976383448904,22.0,S3,M104,2,3
2025-02-20,S3,M105,36,0,0,1,Insulin,6.0,3,2,8,50,29.714285714285715,5.313952882562593,0.17301241943227047,29.0,S3,M105,2,4
2025-02-20,S3,M106,43,0,0,1,Aspirin,2.0,3,2,8,50,37.857142857142854,5.080307452263471,0.13074320649207463,31.0,S3,M106,2,5
2025-02-20,S3,M107,32,0,0,1,Metformin,5.0,3,2,8,50,27.0,5.744562646538034,0.20516295166207263,23.0,S3,M107,2,6
2025-02-20,S3,M108,38,0,0,1,Zinc Tablets,3.0,3,2,8,50,33.285714285714285,5.468524655221179,0.1594986357772844,30.0,S3,M108,2,7
2025-02-20,S4,M101,52,0,0,1,Paracetamol,2.5,3,2,8,50,44.57142857142857,4.685336802448796,0.10281303328257546,41.0,S4,M101,3,0
2025-02-20,S4,M102,37,0,0,1,Amoxicillin,4.0,3,2,8,50,33.285714285714285,4.111540089159042,0.11991991926713871,32.0,S4,M102,3,1
2025-02-20,S4,M103,36,0,0,1,Cough Syrup,3.5,3,2,8,50,29.0,5.830951894845291,0.1943650631615097,24.0,S4,M103,3,2
2025-02-20,S4,M104,24,0,0,1,Vitamin D,15.0,3,2,8,50,20.428571428571427,3.994043183589907,0.18638868190086233,17.0,S4,M104,3,3
2025-02-20,S4,M105,32,0,0,1,Insulin,6.0,3,2,8,50,24.857142857142858,4.059087394500208,0.1569812804502843,25.0,S4,M105,3,4
2025-02-20,S4,M106,35,0,0,1,Aspirin,2.0,3,2,8,50,29.142857142857142,4.670066788550654,0.1549311256865146,27.0,S4,M106,3,5
2025-02-20,S4,M107,28,0,0,1,Metformin,5.0,3,2,8,50,22.428571428571427,3.9520940802374103,0.16868694244915777,18.0,S4,M107,3,6
2025-02-20,S4,M108,31,0,0,1,Zinc Tablets,3.0,3,2,8,50,26.0,6.110100926607787,0.22630003431880694,26.0,S4,M108,3,7
2025-02-20,S5,M102,62,0,0,1,Amoxicillin,4.0,3,2,8,50,55.285714285714285,5.851332774513476,0.10395768888729526,52.0,S5,M102,4,1
2025-02-20,S5,M103,49,0,0,1,Cough Syrup,3.5,3,2,8,50,42.714285714285715,8.220184217609026,0.18804342981458555,41.0,S5,M103,4,2
2025-02-20,S5,M104,37,0,0,1,Vitamin D,15.0,3,2,8,50,31.428571428571427,5.126959555693241,0.1581000744046374,29.0,S5,M104,4,3
2025-02-20,S5,M105,45,0,0,1,Insulin,6.0,3,2,8,50,38.285714285714285,6.019808571549032,0.15323149091215718,36.0,S5,M105,4,4
2025-02-20,S5,M106,52,0,0,1,Aspirin,2.0,3,2,8,50,47.714285714285715,5.851332774513457,0.12011533554719707,34.0,S5,M106,4,5
2025-02-20,S5,M107,37,0,0,1,Metformin,5.0,3,2,8,50,33.714285714285715,4.4986770542121945,0.12959152008018668,29.0,S5,M107,4,6
2025-02-20,S5,M108,43,0,0,1,Zinc Tablets,3.0,3,2,8,50,37.0,6.6583281184793845,0.1752191610126154,38.0,S5,M108,4,7
2025-02-21,S1,M101,51,0,0,0,Paracetamol,2.5,4,2,8,51,50.42857142857143,6.1334368521284555,0.11926127212471996,46.0,S1,M101,0,0
2025-02-21,S1,M102,40,0,0,0,Amoxicillin,4.0,4,2,8,51,40.57142857142857,5.9960304329098495,0.14423440903906856,40.0,S1,M102,0,1
2025-02-21,S1,M103,33,0,0,0,Cough Syrup,3.5,4,2,8,51,30.142857142857142,5.304984179322035,0.1703435286938268,31.0,S1,M103,0,2
2025-02-21,S1,M104,20,0,0,0,Vitamin D,15.0,4,2,8,51,21.285714285714285,3.6384193323605847,0.163262405939257,22.0,S1,M104,0,3
2025-02-21,S1,M105,28,0,0,0,Insulin,6.0,4,2,8,51,27.285714285714285,4.956957592256424,0.175245975483813,23.0,S1,M105,0,4
2025-02-21,S1,M106,33,0,0,0,Aspirin,2.0,4,2,8,51,32.0,4.32049379893857,0.13092405451329,36.0,S1,M106,0,5
2025-02-21,S1,M107,25,0,0,0,Metformin,5.0,4,2,8,51,23.857142857142858,4.634241089562612,0.18643498636171427,23.0,S1,M107,0,6
2025-02-21,S1,M108,28,0,0,0,Zinc Tablets,3.0,4,2,8,51,28.571428571428573,3.8668308667927196,0.13076239646158955,29.0,S1,M108,0,7
2025-02-21,S2,M101,56,0,0,0,Paracetamol,2.5,4,2,8,51,59.57142857142857,6.754187413675132,0.1115078110748253,57.0,S2,M101,1,0
2025-02-21,S2,M102,46,0,0,0,Amoxicillin,4.0,4,2,8,51,43.142857142857146,5.698788509515895,0.12909876882398466,35.0,S2,M102,1,1
2025-02-21,S2,M103,38,0,0,0,Cough Syrup,3.5,4,2,8,51,35.857142857142854,5.871642911161285,0.15930814100049998,34.0,S2,M103,1,2
2025-02-21,S2,M104,24,0,0,0,Vitamin D,15.0,4,2,8,51,26.714285714285715,5.12231346542704,0.1848257435978829,24.0,S2,M104,1,3
2025-02-21,S2,M105,32,0,0,0,Insulin,6.0,4,2,8,51,32.714285714285715,5.407226205560042,0.1603838281310182,31.0,S2,M105,1,4
2025-02-21,S2,M106,38,0,0,0,Aspirin,2.0,4,2,8,51,38.285714285714285,4.990467102863396,0.12703007170925007,42.0,S2,M106,1,5
2025-02-21,S2,M107,25,0,0,0,Metformin,5.0,4,2,8,51,28.428571428571427,3.9940431835898935,0.13571991400548183,31.0,S2,M107,1,6
2025-02-21,S2,M108,31,0,0,0,Zinc Tablets,3.0,4,2,8,51,34.857142857142854,5.698788509515912,0.15893035683908918,33.0,S2,M108,1,7
2025-02-21,S3,M101,54,0,0,0,Paracetamol,2.5,4,2,8,51,56.42857142857143,10.690449676496975,0.18615210879472344,52.0,S3,M101,2,0
2025-02-21,S3,M102,43,0,0,0,Amoxicillin,4.0,4,2,8,51,40.714285714285715,8.014867137894129,0.1921372259084209,37.0,S3,M102,2,1
2025-02-21,S3,M103,28,0,0,0,Cough Syrup,3.5,4,2,8,51,32.714285714285715,6.848705126136031,0.2031395588260687,31.0,S3,M103,2,2
2025-02-21,S3,M104,25,0,0,0,Vitamin D,15.0,4,2,8,51,23.428571428571427,3.9096949095440037,0.16004599044916976,23.0,S3,M104,2,3
2025-02-21,S3,M105,26,0,0,0,Insulin,6.0,4,2,8,51,28.857142857142858,5.367450401216935,0.17977106606946672,32.0,S3,M105,2,4
2025-02-21,S3,M106,41,0,0,0,Aspirin,2.0,4,2,8,51,38.285714285714285,5.21901286050295,0.13284760008552965,38.0,S3,M106,2,5
2025-02-21,S3,M107,28,0,0,0,Metformin,5.0,4,2,8,51,27.857142857142858,5.304984179322049,0.1838360854220512,22.0,S3,M107,2,6
2025-02-21,S3,M108,33,0,0,0,Zinc Tablets,3.0,4,2,8,51,32.57142857142857,5.061526214398937,0.1507688659608194,38.0,S3,M108,2,7
2025-02-21,S4,M101,41,0,0,0,Paracetamol,2.5,4,2,8,51,43.857142857142854,4.810702354423657,0.10724495694575031,46.0,S4,M101,3,0
2025-02-21,S4,M102,39,0,0,0,Amoxicillin,4.0,4,2,8,51,34.142857142857146,4.634241089562618,0.1318686488899932,33.0,S4,M102,3,1
2025-02-21,S4,M103,27,0,0,0,Cough Syrup,3.5,4,2,8,51,29.142857142857142,5.756983337031386,0.1909899685271076,26.0,S4,M103,3,2
2025-02-21,S4,M104,17,0,0,0,Vitamin D,15.0,4,2,8,51,20.142857142857142,4.180453381654974,0.19772414642962716,19.0,S4,M104,3,3
2025-02-21,S4,M105,22,0,0,0,Insulin,6.0,4,2,8,51,24.714285714285715,4.151878519188061,0.16146194241286904,23.0,S4,M105,3,4
2025-02-21,S4,M106,33,0,0,0,Aspirin,2.0,4,2,8,51,30.285714285714285,4.4614753058558945,0.14260423352050805,25.0,S4,M106,3,5
2025-02-21,S4,M107,23,0,0,0,Metformin,5.0,4,2,8,51,23.0,3.651483716701102,0.1521451548625459,19.0,S4,M107,3,6
2025-02-21,S4,M108,25,0,0,0,Zinc Tablets,3.0,4,2,8,51,25.428571428571427,5.968169536721257,0.22582263111918272,29.0,S4,M108,3,7
2025-02-21,S5,M101,68,0,0,0,Paracetamol,2.5,4,2,8,51,62.714285714285715,3.8172540616821142,0.059912059264069055,57.0,S5,M101,4,0
2025-02-21,S5,M102,48,0,0,0,Amoxicillin,4.0,4,2,8,51,54.714285714285715,6.395683067879631,0.1147943114747626,52.0,S5,M102,4,1
2025-02-21,S5,M103,42,0,0,0,Cough Syrup,3.5,4,2,8,51,43.0,8.144527815247073,0.18510290489197895,40.0,S5,M103,4,2
2025-02-21,S5,M104,25,0,0,0,Vitamin D,15.0,4,2,8,51,30.714285714285715,5.677860093212514,0.17903162456075494,30.0,S5,M104,4,3
2025-02-21,S5,M105,37,0,0,0,Insulin,6.0,4,2,8,51,38.57142857142857,5.883795341363225,0.14868796891531616,35.0,S5,M105,4,4
2025-02-21,S5,M106,41,0,0,0,Aspirin,2.0,4,2,8,51,46.714285714285715,6.369570517030849,0.133493992871904,48.0,S5,M106,4,5
2025-02-21,S5,M107,34,0,0,0,Metformin,5.0,4,2,8,51,34.0,4.4347115652167,0.12670604472047714,32.0,S5,M107,4,6
2025-02-21,S5,M108,40,0,0,0,Zinc Tablets,3.0,4,2,8,51,38.142857142857146,6.3358391032961885,0.16186450263895372,32.0,S5,M108,4,7
2025-02-22,S1,M101,53,0,1,0,Paracetamol,2.5,5,2,8,52,50.142857142857146,5.928141120356107,0.11591337386171159,55.0,S1,M101,0,0
2025-02-22,S1,M102,41,0,1,0,Amoxicillin,4.0,5,2,8,52,40.0,5.686240703077337,0.13868879763603262,45.0,S1,M102,0,1
2025-02-22,S1,M103,31,0,1,0,Cough Syrup,3.5,5,2,8,52,29.857142857142858,5.177791402666173,0.16779879545677412,33.0,S1,M103,0,2
2025-02-22,S1,M104,24,0,1,0,Vitamin D,15.0,5,2,8,52,21.428571428571427,3.7352886036263584,0.16654153009799053,23.0,S1,M104,0,3
2025-02-22,S1,M105,34,0,1,0,Insulin,6.0,5,2,8,52,28.142857142857142,5.580578567035608,0.19149044102573165,28.0,S1,M105,0,4
2025-02-22,S1,M106,36,0,1,0,Aspirin,2.0,5,2,8,52,32.285714285714285,4.535573676110724,0.1362618700977471,34.0,S1,M106,0,5
2025-02-22,S1,M107,26,0,1,0,Metformin,5.0,5,2,8,52,24.0,4.690415759823428,0.1876166303929371,25.0,S1,M107,0,6
2025-02-22,S1,M108,32,0,1,0,Zinc Tablets,3.0,5,2,8,52,28.285714285714285,3.4503277967117683,0.11781607110723112,34.0,S1,M108,0,7
2025-02-22,S2,M101,66,0,1,0,Paracetamol,2.5,5,2,8,52,60.142857142857146,7.151423434733611,0.11696253281106372,62.0,S2,M101,1,0
2025-02-22,S2,M102,51,0,1,0,Amoxicillin,4.0,5,2,8,52,43.857142857142854,6.388233230676833,0.142412842722095,46.0,S2,M102,1,1
2025-02-22,S2,M103,40,0,1,0,Cough Syrup,3.5,5,2,8,52,35.857142857142854,5.871642911161285,0.15930814100049998,40.0,S2,M103,1,2
2025-02-22,S2,M104,28,0,1,0,Vitamin D,15.0,5,2,8,52,26.428571428571427,4.961758520831859,0.18089744607199487,30.0,S2,M104,1,3
2025-02-22,S2,M105,34,0,1,0,Insulin,6.0,5,2,8,52,32.57142857142857,5.349677337844557,0.1593520909145187,35.0,S2,M105,1,4
2025-02-22,S2,M106,47,0,1,0,Aspirin,2.0,5,2,8,52,38.857142857142854,5.785861256216772,0.14516497775454268,43.0,S2,M106,1,5
2025-02-22,S2,M107,33,0,1,0,Metformin,5.0,5,2,8,52,28.714285714285715,4.270608298368649,0.14372239465663722,31.0,S2,M107,1,6
2025-02-22,S2,M108,37,0,1,0,Zinc Tablets,3.0,5,2,8,52,34.142857142857146,4.913538149119964,0.1398161261944705,42.0,S2,M108,1,7
2025-02-22,S3,M101,56,0,1,0,Paracetamol,2.5,5,2,8,52,55.285714285714285,10.160614904526955,0.18051853891291544,64.0,S3,M101,2,0
2025-02-22,S3,M102,46,0,1,0,Amoxicillin,4.0,5,2,8,52,41.142857142857146,8.234653836654205,0.1953985656155235,43.0,S3,M102,2,1
2025-02-22,S3,M103,35,0,1,0,Cough Syrup,3.5,5,2,8,52,31.857142857142858,5.956189257922434,0.18127532524111753,41.0,S3,M103,2,2
2025-02-22,S3,M104,28,0,1,0,Vitamin D,15.0,5,2,8,52,23.714285714285715,4.191828786034632,0.16961156937712385,26.0,S3,M104,2,3
2025-02-22,S3,M105,32,0,1,0,Insulin,6.0,5,2,8,52,29.0,5.446711546122733,0.18155705153742444,31.0,S3,M105,2,4
2025-02-22,S3,M106,44,0,1,0,Aspirin,2.0,5,2,8,52,38.57142857142857,5.503245795502345,0.1390711933881459,42.0,S3,M106,2,5
2025-02-22,S3,M107,29,0,1,0,Metformin,5.0,5,2,8,52,27.428571428571427,5.028490259085162,0.17688156690249315,32.0,S3,M107,2,6
2025-02-22,S3,M108,38,0,1,0,Zinc Tablets,3.0,5,2,8,52,33.0,5.416025603090642,0.15929487067913653,35.0,S3,M108,2,7
2025-02-22,S4,M101,46,0,1,0,Paracetamol,2.5,5,2,8,52,44.142857142857146,4.879500364742683,0.1080901979531607,44.0,S4,M101,3,0
2025-02-22,S4,M102,34,0,1,0,Amoxicillin,4.0,5,2,8,52,33.57142857142857,4.314979445958886,0.12481345504839754,38.0,S4,M102,3,1
2025-02-22,S4,M103,28,0,1,0,Cough Syrup,3.5,5,2,8,52,29.0,5.773502691896248,0.19245008972987496,29.0,S4,M103,3,2
2025-02-22,S4,M104,21,0,1,0,Vitamin D,15.0,5,2,8,52,20.0,4.123105625617664,0.19633836312465067,22.0,S4,M104,3,3
2025-02-22,S4,M105,32,0,1,0,Insulin,6.0,5,2,8,52,25.285714285714285,4.889249625940767,0.18600406185644225,28.0,S4,M105,3,4
2025-02-22,S4,M106,31,0,1,0,Aspirin,2.0,5,2,8,52,31.142857142857142,3.8047589248453755,0.11837027766185614,25.0,S4,M106,3,5
2025-02-22,S4,M107,22,0,1,0,Metformin,5.0,5,2,8,52,22.428571428571427,3.4086724129853816,0.14549211518840044,26.0,S4,M107,3,6
2025-02-22,S4,M108,26,0,1,0,Zinc Tablets,3.0,5,2,8,52,24.285714285714285,4.6802523334497605,0.18509472505168545,34.0,S4,M108,3,7
2025-02-22,S5,M101,74,0,1,0,Paracetamol,2.5,5,2,8,52,65.28571428571429,4.535573676110708,0.06842460287235981,56.0,S5,M101,4,0
2025-02-22,S5,M102,56,0,1,0,Amoxicillin,4.0,5,2,8,52,53.857142857142854,5.610364558225314,0.10227227059264896,62.0,S5,M102,4,1
2025-02-22,S5,M103,43,0,1,0,Cough Syrup,3.5,5,2,8,52,42.142857142857146,7.712080813644941,0.1787568400513728,49.0,S5,M103,4,2
2025-02-22,S5,M104,37,0,1,0,Vitamin D,15.0,5,2,8,52,31.285714285714285,6.129553700835691,0.18985343321172496,33.0,S5,M104,4,3
2025-02-22,S5,M105,43,0,1,0,Insulin,6.0,5,2,8,52,38.42857142857143,5.740416444159859,0.14559027213448916,44.0,S5,M105,4,4
2025-02-22,S5,M106,50,0,1,0,Aspirin,2.0,5,2,8,52,46.714285714285715,6.369570517030849,0.133493992871904,50.0,S5,M106,4,5
2025-02-22,S5,M107,41,0,1,0,Metformin,5.0,5,2,8,52,34.42857142857143,4.995235825502242,0.14099455959078908,38.0,S5,M107,4,6
2025-02-22,S5,M108,44,0,1,0,Zinc Tablets,3.0,5,2,8,52,38.285714285714285,6.473388749701489,0.16477716817421972,43.0,S5,M108,4,7
2025-02-23,S1,M101,57,0,1,0,Paracetamol,2.5,6,2,8,53,50.57142857142857,6.34710282614943,0.12307401601951805,54.0,S1,M101,0,0
2025-02-23,S1,M102,41,0,1,0,Amoxicillin,4.0,6,2,8,53,39.57142857142857,5.442338432976006,0.13414214447476072,44.0,S1,M102,0,1
2025-02-23,S1,M103,35,0,1,0,Cough Syrup,3.5,6,2,8,53,30.285714285714285,5.498917642417932,0.1757644908535412,32.0,S1,M103,0,2
2025-02-23,S1,M104,26,0,1,0,Vitamin D,15.0,6,2,8,53,21.857142857142858,4.099941927579437,0.17937245933160034,23.0,S1,M104,0,3
2025-02-23,S1,M105,34,0,1,0,Insulin,6.0,6,2,8,53,28.428571428571427,5.855400437691204,0.19896991778562342,32.0,S1,M105,0,4
2025-02-23,S1,M106,37,0,1,0,Aspirin,2.0,6,2,8,53,32.57142857142857,4.7908643220593214,0.14270659682729894,35.0,S1,M106,0,5
2025-02-23,S1,M107,29,0,1,0,Metformin,5.0,6,2,8,53,24.428571428571427,5.028490259085153,0.197749616930315,26.0,S1,M107,0,6
2025-02-23,S1,M108,30,0,1,0,Zinc Tablets,3.0,6,2,8,53,28.428571428571427,3.5050983275386542,0.11910528297461447,29.0,S1,M108,0,7
2025-02-23,S2,M101,64,0,1,0,Paracetamol,2.5,6,2,8,53,60.0,7.0474581706219865,0.11553210115773749,65.0,S2,M101,1,0
2025-02-23,S2,M102,57,0,1,0,Amoxicillin,4.0,6,2,8,53,45.285714285714285,8.097618697581936,0.17494855210825172,47.0,S2,M102,1,1
2025-02-23,S2,M103,43,0,1,0,Cough Syrup,3.5,6,2,8,53,36.285714285714285,6.317021600783238,0.16942203527004854,40.0,S2,M103,1,2
2025-02-23,S2,M104,31,0,1,0,Vitamin D,15.0,6,2,8,53,26.0,4.281744192888371,0.15858311825512483,34.0,S2,M104,1,3
2025-02-23,S2,M105,36,0,1,0,Insulin,6.0,6,2,8,53,32.142857142857146,4.845223470201397,0.14619208746297316,39.0,S2,M105,1,4
2025-02-23,S2,M106,46,0,1,0,Aspirin,2.0,6,2,8,53,39.714285714285715,6.395683067879593,0.15708695254441105,40.0,S2,M106,1,5
2025-02-23,S2,M107,33,0,1,0,Metformin,5.0,6,2,8,53,29.0,4.509249752822886,0.15030832509409622,31.0,S2,M107,1,6
2025-02-23,S2,M108,41,0,1,0,Zinc Tablets,3.0,6,2,8,53,34.142857142857146,4.913538149119964,0.1398161261944705,41.0,S2,M108,1,7
2025-02-23,S3,M101,56,0,1,0,Paracetamol,2.5,6,2,8,53,54.0,9.25562891794322,0.16828416214442218,65.0,S3,M101,2,0
2025-02-23,S3,M102,53,0,1,0,Amoxicillin,4.0,6,2,8,53,42.142857142857146,9.281317640446165,0.21512987908318923,46.0,S3,M102,2,1
2025-02-23,S3,M103,43,0,1,0,Cough Syrup,3.5,6,2,8,53,32.42857142857143,6.876460883747857,0.20570609481297006,39.0,S3,M103,2,2
2025-02-23,S3,M104,28,0,1,0,Vitamin D,15.0,6,2,8,53,24.0,4.43471156521669,0.1773884626086676,26.0,S3,M104,2,3
2025-02-23,S3,M105,34,0,1,0,Insulin,6.0,6,2,8,53,28.857142857142858,5.273473599964623,0.1766235177021644,35.0,S3,M105,2,4
2025-02-23,S3,M106,47,0,1,0,Aspirin,2.0,6,2,8,53,39.285714285714285,6.290582530372566,0.15614921174683674,42.0,S3,M106,2,5
2025-02-23,S3,M107,32,0,1,0,Metformin,5.0,6,2,8,53,27.142857142857142,4.63424108956262,0.16466846511136213,34.0,S3,M107,2,6
2025-02-23,S3,M108,34,0,1,0,Zinc Tablets,3.0,6,2,8,53,32.285714285714285,4.785891965429424,0.14378216205152777,39.0,S3,M108,2,7
2025-02-23,S4,M101,54,0,1,0,Paracetamol,2.5,6,2,8,53,44.857142857142854,5.9561892579224365,0.1298857470574986,49.0,S4,M101,3,0
2025-02-23,S4,M102,44,0,1,0,Amoxicillin,4.0,6,2,8,53,34.714285714285715,5.851332774513452,0.16383731768637663,36.0,S4,M102,3,1
2025-02-23,S4,M103,24,0,1,0,Cough Syrup,3.5,6,2,8,53,27.0,4.3969686527576375,0.1570345947413442,38.0,S4,M103,3,2
2025-02-23,S4,M104,20,0,1,0,Vitamin D,15.0,6,2,8,53,19.142857142857142,3.184785258515421,0.1581099064511202,26.0,S4,M104,3,3
2025-02-23,S4,M105,27,0,1,0,Insulin,6.0,6,2,8,53,25.428571428571427,4.928053803045815,0.1864669006557876,26.0,S4,M105,3,4
